ano,sentenca,cluster
1802,comendador de o rosmaninhal e de outras comendas de o conselho de estado e guerra presidente de o desembargo de o paço mordomomor de a rainha dona marianna daustria vedor de a fazenda governador de o algarve em a guerra de o seu tempo governador de as armas em as provincias de a beira e alemtejo um de os quatro primeiros censores de a academia real de historia falecido em de fevereiro de,0
1802,morreu par de frança e inspetor de a academia de bellas artes,0
1829,tem havido os estorvos que pode ter encontrado em sua marcha e indicar os meios de que espera tirar vantagem para o seu intento mas ainda para por meio da liberdade do voto fazer que os diversos empregos quer intelectuais quer administrativos passando a outras pessoas deixem repousar os que ja tem servido e ofereça alimento e exercicio a outros talentos e atividades a academia de ciencias medicas imita hoje tao louvavel exemplo e cumpre ao mesmo tempo a letra de seus estatutos comprazendose de se achar solenemente reunida nas pessoas de seus mui dignos e prezados membros,0
1829,entrou para o hospital da santa casa da misericordia no dia de abril do corrente um rapaz de anos pardo e de temperamento nervoso sanguinario o ilustrissimo senhor doutor antonio policarpo cabral um dos medicos deste hospital e lente de clinica interna da academia de medicina desta cidade explorandolhe os diversos orgaos acessiveis aos meios fisicos encontrou assim como nos que entramos no ultimo ano dessa clinica as alteraçoes seguintes cor amarelada de toda pele alguma dispneia dureza que se estendia desde a parte lateral direita do apendice xifoide ate a sinfise pubiana donde voltava em angulo agudo para irse esconder na fossa illiaca esquerda de polegadas pouco,0
1829,oponhamos uma vontade de ferro as contrariedades que se nos oferecerem unamonos todos em um so pensamento e trabalhemos que sem duvida a academia de ciencias medicas nao sera um nome vao ela conquistara as simpatias a honra e a gloria de que e tao digna,0
1829,assim se a academia tem pouco feito em relaçao ao avultado numero e capacidade intelectual de seus membros tem muito trabalhado para os elementos de que tem podido dispor mas muito espera ela do futuro porque com o correr dos tempos ha de a ilustraçao aumentada do pais prestar a cooperaçao e apoio que parece negarnos quem por suas altas posiçoes devia amparar este nascente edificio,0
1829,modesto como era e liberal em suas crenças politicas o doutor paula nao solicitou do governo condecoraçao alguma seus brasoes eram ser diretor da faculdade de medicina presidente do conselho de salubridade e membro da academia imperial de medicina do rio de janeiro e da sociedade filomatica de quimica da bahia,0
1829,a academia acaba de deliberar a publicaçao de um periodico que se intitulara supomos nos boletim da academia de ciencias medicas,0
1829,se admirava ja que a academia se nao houvesse ocupado de semelhante assunto mas em realidade e esse um objeto de tao grande monta que nao podia tratar dele sem que cada um de seus membros o estudasse muito primeiramente,0
1829,a discussao tem sido muito brilhante e digna de tal corporaçao procurase por ora o conhecimento das causas da molestia depois de conhecidas estas vai a academia por a discussao outros pontos relativamente a epidemia bem como se ela e ou nao contagiosa qual sua natureza etecetra,0
1829,a academia de ciencias medicas se tem ultimamente reunido e em tres sessoes continuas ja tem se ocupado com as febres epidemicas reinantes,0
1829,title a academia de ciências médicas,0
1829,os conhecimentos medicos na bahia nao podem ter aquele progresso que se devia esperar nesta provincia bem que ela tenha em si uma academia de medicina e em grande numero de medicos,0
1829,os conhecimentos medicos na bahia poderao ter um progresso tal como e de se esperar numa provincia onde existe uma academia e um numero extraordinario de medicos,0
1836,a respeito do relatorio sobre o ensino escrevi sobre esse assunto a bernardino machado a quem pedi alguns documentos de que precisava e referi tambem esse detalhe a comissao da academia,0
1836,ao pe desta capela ficava na mesma avenida malakoff o recolhimento especie de convento em que o padre miel tinha conseguido que tu fosses recebida ao voltar do rio de janeiro juntamente com a bertha que ia estudar pintura principiando pela academia julien que nao fica longe ainda neste arrondissement na rua de berry,1
1836,no convento onde estavam a esse tempo bastantes raparigas russas inglesas e suecas estudando musica e pintura e seguindo cursos na sorbonne e no colegio de frança a pensao segundo o programa que me mandou vir o abbe miel era tao barato que estava calculado que com libras por mes voces teriam com que pagar o convento e o onibus para ir a academia com que fazer economicamente dois ou tres vestidos por ano e ainda com que ir ao teatro uma vez por mes com licença especial para entrar a meianoite,0
1836,contei a historia do meu dia e do meu caso com ele moguel e como por causa do meu patrono sao jose eu perdera no mesmo dia um jantar e um amigo um de fornos e outro da academia ambos de encomenda,1
1836,respondeme que nao que depois dos elogios que me havia feito canovas na academia era indispensavel que eu la fosse com ele moguel e que nao era uso na boa sociedade de madrid como todos os labregos moguel temse por entendido nos usos da sociedade ir depois das horas,0
1836,tenho muito que fazer na academia para poder partir no sabado mas vou fazer todas as diligencias para o conseguir,1
1836,hoje em uma missa de requiem que a academia espanhola manda rezar todos os anos por alma de cervantes apresenteia a varios academicos e ao presidente da academia que e o velho conde de cheste,0
1836,fui ontem proposto socio da academia real de sao fernando que e academia dos artistas e dos criticos de arte,0
1836,a academia de la historia elegeume socio na sessao de sexta feira passada por unanimidade,0
1845,começo hoje por te felicitar pelo tato hors ligne com que escolheste a ocasiao de colocar o velho artigo sobre a academia entre dois tedeums em honra do nosso bom chagas,1
1991,rio de janeiro academia brasileira de letras,0
1994,a area foi isolada pela policia e tropas da academia militar disse a portavoz do comite para emergencias do governo russo,0
1994,gerardo mello mourão poeta e escritor e presidente da academia brasileira de filosofia e membro do conselho nacional de politica cultural do ministerio da cultura,0
