ano,sentenca,cluster
1465,entra primeiramente um lavrador per nome vasco afonso e diz,2
1465,character vasco afonso,1
1496,per semelhante modo quando digo dom entendo o prenome e por vasco o nome e por gama o conhome a que nos chamamos apelido e por almirante anhome per que entendemos alcunha,2
1502,se o vasco fernandez cesar cumprir alguma coisa falais para se fazer bem e da maneira que lhe escrevo ao qual mando que vos de conta do que lhe escrevo,2
1510,destas tres embarcaçoes era capitaomor um joao fernandes dabreu natural da ilha da madeira filho do amo de elrei dom joao que ia no navio redondo e levava consigo quarenta soldados e das duas fustas eram capitaes lourenço de goes e vasco sermento seu primo ambos naturais da cidade de bragança e todos muito esforçados e praticos na milicia naval,2
1510,e levamos conosco vasco martins de seixas com presente e carta que a mae do preste joao mandava ao governador e levamos tambem um bispo abexim que vinha para vir a este reino e daqui ir a santiago da galiza e a roma e dai a veneza para dai se passar a jerusalem,2
1510,a todos quatro nos mandou dar vinte oqueas de ouro que sao duzentos e quarenta cruzados e mandou tambem um naique com vinte abexins que nos veio guardando dos ladroes e provendonos de mantimento e cavalgadas ate o porto de arquico onde as nossas fustas estavam e o vasco martins de seixas trouxe um presente rico de muitas peças de ouro para o governador da índia o qual se perdeu no caminho como logo se dira,2
1510,um arreio de veludo roxo franjado de ouro que da índia lhe mandara o governador nuno da cunha havia dois anos por um lopo chanoca que depois foi cativo no cairo ao qual este principe mandava resgatar por um mercador judeu natural de azebibe porem quando este la chegou o achou ja morto de que dizem que mostrou muito sentimento e nos afirmou o vasco martins que ali naquele mosteiro de sao miguel lhe mandara fazer o mais honrado saimento que ele nunca vira em sua vida no qual se ajuntaram quatro mil sacerdotes a fora outra mor copia de noviços a que eles chamam santileus,2
1510,e partidos os quatro dos quais eu fui um logo ao outro dia seguinte caminhamos por terra em boas cavalgadas de mulas que o tiquaxy capitao da terra nos mandou dar por uma provisao da princesa mae do preste que o vasco martins trouxera para isso com mais seis abexins que nos acompanharam,2
1510,os capitaes ambos puseram esta ida em conselho cos mais que para isso foram chamados e se assentou por parecer de todos que quatro soldados o fossem ver em companhia do vasco martins e lhe levassem a carta que antonio da silveira lhe mandava o que assim se fez,2
1510,chegando nos a gotor uma legua abaixo do porto de massuaa fomos todos bem recebidos da gente da terra e de um portugues que ai achamos por nome vasco martins de seixas natural da vila de óbidos que por mandado de henrique barbosa havia um mes que ali estava esperando por algum navio de portugueses com uma carta do mesmo henrique barbosa que deu aos capitaes em que lhe dava as novas que tinha sabido dos turcos e lhe pedia que em todo caso se fossem ver alguns portugueses com ele porque importava,2
1510,teve a armada em que fui aos onze dias do mes de março do ano de mil e quinhentos e trinta e sete parti deste reino em uma armada de cinco naus em que nao foi capitaomor os capitaes particulares das naus os quais eram na nau rainha dom pedro da silva que de alcunha se chamava o galo filho do conde almirante dom vasco da gama na qual trouxe a ossada de seu pai que elrei dom joao que entao estava em lisboa mandou receber com mor aparato e pompa funebre que ate hoje se recebeu nenhuma que nao fosse de rei e na nau sao dom fernando de lima filho de diogo lopez de lima alcaidemor de guimaraes que logo no ano seguinte de faleceu em ormuz,2
1520,character vasco em dia santo achaisvos mais morto que na semana,0
1520,character vasco nisso somos como irmaos e nam me toco d espora,1
1520,character vasco esteja embora,0
1520,character vasco qual compadre,1
1520,character vasco nam se fechara esta porta nem por mais que homem ladre,0
1520,sai vasco lourenço e entra a comadre e diz character comadre ou de casa,2
1520,character vasco nam lhe digas que aqui vim que aqui ando passeando porqu eu nam ando fugindo senam somente ao bradar e mais nam quero acordar ora o cao que jaz dormindo,0
1520,character vasco veo alguem em busca de mi,0
1520,character vasco nam sei per i pousara,1
1520,character vasco por nam sei que que sera,1
1520,character vasco que busca este homem aqui,0
1520,sai vasco lourenço e o compadre,2
1520,character vasco ora agora ficareis entre venha quem quiser folgai e tomai prazer,0
1520,character vasco e se m ela desadora,1
1520,character vasco pois ao domingo enfadaivos que e outra tranquitana,0
1520,character vasco si,1
1520,character vasco assi jogamos com elas,1
1520,character vasco tenhoas nũa arca metidas,1
1520,character vasco faltamlhe duas espadas,1
1520,character vasco saindo duas passadas,0
1520,character vasco esse,1
1520,character vasco que estais la empardeado dizei nam ha ter recado de nada,0
1520,character vasco estevao,1
1520,character vasco quereis que vamos chamar este escudeiro que digo,0
1520,character vasco é d avis,1
1520,character vasco casado ha dez mil anos,0
1520,character vasco é um cavaleiro honrado comendador,0
1520,character vasco ele e o tejo que e mau d agoa,1
1520,character vasco joguemos logo ness hora,1
1520,character vasco tendes vos vinhas mui grande e e milhor vender em mosto,0
1520,character vasco sao fundagens de gil pato e vemlhe parecer mal,0
1520,character vasco o milhor de portugal,1
1520,character vasco se bebo bebo do meu,1
1520,character vasco nam senam polo argrau,0
1520,character vasco lourenço,1
1520,character vasco por vossa vida,0
1520,character vasco num quarto,0
1520,character vasco ai da puxa que manceba começai com vossos feros mandai ca um par de peros sobre qu homem sequer beba,0
1520,character vasco deita no copo isabel,0
1520,character vasco todavia bem sera,1
1520,character vasco tendes dele,1
1520,character vasco arrezoado os vinhos dest ano sao verdetes,0
1520,character vasco se lhe achareis a trela vireis cair estes ceus so os homens sam anfarismos as molheres satanasas e s elas tivessem asas voariam aos abismos,0
1520,character vasco eu sam assi contumaz,1
1520,character vasco ainda vos tendes lingua,1
1520,character vasco estar assi muito bem tal vida sofrer nam posso,0
1520,character vasco nam entendo essa rezao,1
1520,character vasco por i,1
1520,character vasco nam curemos nos de mais saibamos por que bradais daime conta desta trapa,1
1520,character vasco nao me deis essas repostas porque vos porei nas costas mil pancadas ouvis vos,0
1520,character vasco mas se vos topareis c um homem mais forte um pouco das gafas,1
1520,sai vasco lourenço fora e diz que novidades sao estas,2
1520,character vasco qual capa,1
1520,character vasco que foi isso isabel,1
1520,character vasco que e isso pregunto eu,1
1520,character vasco bem a que,1
1520,character vasco que brados sao esses la,1
1520,fernao d orta brasia machada isabel vasco lourenço o compadre silvestra moço namorado a comadre cavaleiro estevao,2
1520,character vasco por isso sam eu capaz deixarvos perder a mingua,1
1520,character vasco hajamos paz,1
1520,character vasco se eu fora mais sesudo eu tivera mais de meu,0
1520,character vasco compadre nam estais comigo outra regra tenho eu que meu dono a meu pai deu e esta e a que eu sigo quer me tenham por sandeu,0
1520,character vasco molher esta em preceito que ao marido os dentes quebre,0
1520,character vasco quem sofrera um diabo,0
1520,character vasco e vos quereis que torne eu,1
1520,character vasco ela abrange,0
1520,character vasco aguardai preso por mil preso por mil e quinhentos,0
1520,character vasco que ja os judeus morreram,0
1520,character vasco isabel da ca essas cartas eilas aqui que dizer,1
1520,character vasco muito embora perseguime,0
1520,closing vasco respondei e levareis,1
1520,character vasco lourenço,1
1520,character vasco sofrervos e um marteiro andais fora dos pios,0
1520,character vasco vos por que vos nam calais,0
1520,character vasco aquessa lingua d azougue e um satanas ouvila,0
1520,character vasco nam me vades c o dedo aos olhos que vos britarei esses dentes,0
1520,character vasco ja começa esta tormenta a lingua d escorpiao,0
1520,character vasco eu digo que ma busqueis e que ma deis atentai no que vos falo se nam crede que sam palo ha d andar como sabeis,1
1520,character vasco brasia machada calaivos que e milhor se s acontece e venha a minha capa aqui pois que tam bem o fizestes,1
1520,vasco lourenço enfreaivos,1
1520,character vasco e vos fazeis outro tanto qu isto e com qu eu arrenego,0
1520,character vasco assi se faz pois servime com ũa cadela perra,0
1520,character vasco que diabo as contais,0
1520,character vasco sempre homem neste dia deita mais ũa sardinha,0
1520,character vasco venha pera esta cadeira,0
1520,character vasco si darei,1
1520,character vasco tendes muita culpa infinda no jogo sois mui sandeu,1
1520,character vasco jogai,1
1520,character vasco cobri que vos ve o jogo eu nam sei que estais fazendo,0
1520,character vasco ora esta assi muito bem,1
1520,character vasco demando nove senhores,1
1520,character vasco valha alço minha palha,0
1520,character vasco sota e pau,1
1520,character vasco jogue nam acabaremos,1
1520,character vasco mal despendeis essa tinta,0
1520,character vasco venha ja e acabai,0
1520,character vasco que galante vinhateiro vinho de joao cavaleiro este cana a ladainha,0
1520,character vasco porventura ele e argel,1
1520,character vasco tom aqui,1
1520,character vasco nam se ha d ir dessa maneira,0
1520,character vasco vos arredaivos do fogo,0
1520,character vasco vos nam vedes qu esta visto,1
1520,character vasco isso ninguem no defende,1
1520,character vasco muito embora levantai,0
1520,character vasco nam podeis fugir ao jogo os mais c os mais menos com menos,0
1520,character vasco é jogador excelente e querme ganhar o meu isso aqui nam se consente,1
1520,character vasco mesmo as cartas o dirao,0
1520,character vasco saibamos como quereis,0
1520,character vasco é mundo que d ab inicio tem ja essas negras manhas,0
1520,character vasco daquessa ribeira,0
1520,character vasco esta bem nam nas baralho,0
1520,character vasco roubais vos com a manilha,1
1520,character vasco nam me jogueis carta boa estai quedo jogai rei,1
1520,character vasco por que nam sereis pessoa,1
1520,character vasco é cedo ved ora i fora,1
1520,character vasco e que quer isso dizer,1
1520,character vasco que estais olhai pecuro deita o vinho bestial,1
1520,character vasco esse foi o teu tardar,1
1520,character vasco da ca as toalhas,0
1520,character vasco aqui e o moço co agua,0
1520,character vasco sam dous jogos ao presente,1
1520,character vasco bonitinho esta o joguete,0
1520,character vasco nam lho pilha par deos jogador galante,1
1520,character vasco,1
1520,character vasco a desculpa qu ele tem ora estais bem aviado,1
1540,a sexta capitania e a do espirito santo a qual conquistou vasco fernandes coutinho,2
1542,francisco de sa de menezes francisco lopes de sousa antonio de sa o rume dom duarte de menezes antonio de sotomaior affonso pereira de lacerda jorge de mello o punho lopo vaz de siqueira diogo pires deça fernao de lima gaspar de sousa affonso furtado alvaro de mendoça dom francisco de noronha fernao gomes de sousa joao de mendonça dom joao mascarenhas luiz caiado vasco da cunha luiz falcao e outros muitos fidalgos e cavaleiros a que nao achamos os nomes,2
1542,foi governardor de lisboa foi fidalgo liberal de verdade muito bom cavaleiro homem que executava os conselhos e era porfioso nunca foi casado teve um filho natural chamado dom vasco da gama que deixou por seu herdeiro e casou com uma filha de andre telles mordomo mor do infante dom luiz e dona catarina freira em santa clara de lisboa,2
1542,foi este fidalgo filho segundo de dom vasco da gama primeiro conde almirante o que descubrio a india,2
1542,e dizendo vasco da cunha que sim se desceo logo e deo o cavalo a um foao de annaya e lhe mandou que fosse dizer a garcia de sa que se fosse detendo o mais que pudesse o que o annaya fez com muito risco de sua pessoa passando por meio de nuvens de pelouros e frechas,2
1542,e todavia como as espingardadas iam crescendo e começavam a derribar alguns por derredor tornou vasco da cunha a lhe puxar pela perna dizendolhe que nao convinha ao serviço delrei ir daquela maneira que era forçado descerse porque se lhe acontecesse um desastre se perderia tudo,2
1542,os fidalgos que iam derredor dele receando que lhe acontecesse algum desastre lhe pediram que se descesse e vasco da cunha lhe pegou de uma estribeira dizendolhe que nao ia assim bem que se devia descer pera segurar sua pessoa,2
1542,as pessoas principaes e que iam peior feridos e mais perigosos eram gabriel rebello antonio de figueiredo moço da camara do duque de bragança henrique de lima vasco reymondes e lopo de reboredo,2
1542,das caravelas eram afonso furtado dom joao mascarenhas e vasco da cunha,2
1569,durou o reyno de ibero em espanha trinta tres annos segundo diz joao de viterbo segundo nicolao coelho vasco trinta sete deixando antes de sua morte hum filho chamado jubalda a quem os naturais de espanha receberao por senhor com grande contentamento que a bondade virtude dos pays faz ser os filhos amados,2
1583,louvado e conhecido no mundo que fernando de herrera chamado de muitos o divino so a ele dava ventagem e o excelente torcato tasso confessava que so a ele temia e se admirou tanto de ver os seus lusiadas que inflamado nos louvores do autor publicou o que dele sentia neste soneto que nao ficou pera ele menos honroso que pera quem o compos vasco le cui felice ardite antene in contro al sol che ne riporta il giorno spiegar le vele e fer cola ritorno ne egli par che di cadere accenne,2
1583,quao longe esteve deste vicio luis de camoes se ve claro no que escreveu pois nem ainda o conde que entao era da vidigueira lhe fez favor algum em remuneraçao de quanto diz naquele poema do grande dom vasco da gama como ele o testefica dizendo no canto v estancia às musas agradeça o nosso gama o grande amor da patria que as obriga a dar aos seus na lira nome e fama de toda a ilustre e belica fadiga,2
1583,nao e menos excelente a pintura da ilha de santa helena o banquete que nela deu tetis a dom vasco da gama e seus companheiros a musica da sereia que cantou os capitaes ilustres portugueses que depois haviam de conquistar a índia e finalmente a descriçao dos globos celestes e geografia das provincias novamente descobertas,2
1583,este preceito guardou luis de camoes excelentemente porque depois de imitar a virgilio em fazer acçao composta e nao simples com referir dom vasco da gama sua viagem a elrei de melinde introduz o episodio da descriçao de europa e historia de portugal com as profecias do velho e adamastor admiravelmente depois na figura de monsaide contra os ricos do oriente fez um novo conselho dos deuses maritimos e a descriçao do reino de cupido no monte idalio,2
1583,na pessoa de vasco da gama se representa um excelente modelo de prudente e heroico capitao e nas dos reis de portugal o exemplo de um perfeito principe,2
1583,ainda neste ponto a que responder e e dizerse tambem que foi o nosso poeta pouco honesto nos episodios de tao honesto poema o que tem facil resposta porque como o argumento dos lusiadas era tao grave foi necessario varialo com alguns episodios alegres pera entreter os leitores e para isto fingiu a deleitosa ilha de santa helena e os esposorios que nela celebraram vasco da gama e seus soldados com as ninfas do oceano imitando os poetas antigos e modernos que todos meteram nos seus poemas estes episodios amatorios como se ve em homero nos amores de calipso e de venus e marte em virgilio nos da rainha dido e em apolonio rodio e valerio falco nos das damas de lemos com os argonautas e finalmente nos mais,2
1583,mas hoje nao ha este perigo com os exemplos e razoes ja alegadas tem lugar a alegoria que o poeta nelas entendeu como imitando virgilio no fim do sexto da eneida explicou nestas oitavas que introduz a tetis declarando a esfera a dom vasco da gama onde falando do ceu impirio diz assi aqui so verdadeiros gloriosos divos estao porque eu saturno e jano jupiter juno somos fabulosos fingidos do mortal e cego engano,2
