ano,sentenca,cluster
1435,esta ndo em frança ſoube por illuſtraçao divina o voto que fizera a ſua religiao d affonſo anriques ſe coquiſ taſſe santarem pag c cezimbra h e conquiſtada por d affonſo anri quespag childe rolim foy hum dos princi cipaes cavalleiros que veyo na armada que ajudou conquiſtar lisboa pag paſſou a villa de azambuja que ficou a ſeus deſcendentes pag coimbra he cercada por achy rey mouro e levanta o ſitio com grande,0
1435,manda por martim mo has levantar a tregoa com os mouros de santarem pag voto que fez a sbernardo ſe conquiſtaſe santaremibi,0
1435,e segundo conta a lenda de sao bernaldo tanto que elrei fez este voto logo lhe a ele foi revelado la em frança onde estava esta promessa de elrei e como havia de tomar santarem aos mouros e em como aquele mosteiro que elrei prometera de fazer seria muito nobre e abastado de toda as coisas segundo depois foi e e agora um dos grandes e ricos mosteiros da sua ordem que ha na cristandade,0
1435,como elrei dom affonso anriques partiu com sua gente para ir tomar santarem e do voto que fez no caminho a sao bernaldo o qual em aquela hora lhe foi revelado la em frança onde estava,0
1435,como elrey d affonſo anriques partio com ſua gente para ir tomar santarem e do voto que fez no caminho ha s bernardo ho que naquella ora lhe foy revelado laa em frança onde eſtava pag capxxvi,0
1440,ha quaal s bernaldo compoz e lha deu com abitos brancos por humildade e nelles por defora huua cruz vermelha por ſenificaa do ſangue de chriſ to e tomra religia em que fizera voto de caſtidade e obe diencia e renunciara pera ſempre ho proprio,0
1440,traga por eſo nom leyxarey minha caza nem has donas e donzelas que co migo vivem mas prazendo ha deos eſpero trazer eſtas e tomar outras como filhas e irmas e cazallas e aviallas com ho que eu poder de meus beens e fazenda porque como dice eu proponho nom fazer profiſa neſ ta ordem nem em outra alguua nem tenho em alguua feyto voto pu briquo ſolene nem ſecreto e eſto di go porque em cazo que no meu corpo viſta ho dicto abito que minha al ma fique livre pera de minha fazen da ſeem alguu outra cargo nem obri gaam de rellgiam poder deſpoer li vremente todo ho que por beem tiver e aſi ho tenho dito e decrarado mui tas vezes aho ifante d affonſo,0
1440,vir tuozo prudente e muy catolico proveo ſeu teſtamento que tinha feyto c grande devaam e muito temor de deos e ho confirmou no quaal mandou que ho ſeu corpo ſe enterraſe no ſeu moeſteyro de s diniz dodivellas da ordem de ciſtel ou de s bernardo que elle de novo fundou e dotou no quaal entam avia oytenta freyras de co gula com voto de enarramento que nom teem has dos outros mo eſteyros deſta ordem e em que jaa tinha feyta ſua ſepultura e de ſua fazenda apartou no dicto teſtame to pera ſoos deſcargos de ſua alma trezentas e ſinquoenta livras que taxadas pelo preo dagora ha ra zam da valia da prata e ouro que dquelle tempo tinham ho valor e preo que agora teem,0
1440,razam eu jaa morri com elle e por eſo eu quis logo mudar hos veſtidos e trajos que vedes que ſameſtes abi to pardo cingido com eſta corda e eſ te veeo branquo que ponho ſobre mi nha cabea porque ha vida que ſeem elle viver ſeja com doo e triſteza pe ra ſempree eſto nom fao por ſeer freyra nem teer feyto alguu voto e obrigaam de religiam como teenho dicto mas por minha humildade por que nelle ſirva ha deos nas couzas em que ha ſua graa me ajudar,0
1440,aho que cada huu dos senho res que eram prezentes reſponde ra com ha door e triſteza que por eſo tinha e pera booa paaz e con cordia antre elrey e ho ifante de ram ſeu voto e offereceram ſuas foras e booa vontaade,0
