ano,sentenca,cluster
1481,comment foi impressa a presente comedia dos vilhalpandos em coimbra em casa de antonio de maris,0
1481,comment com licença impressa,0
1481,comment agora de novo impressa em coimbra em casa de antonio de maris,0
1481,comment agora de novo impressa em coimbra em casa de antonio de maris,0
1528,closing foi a presente obra impressa em coimbra por joao barreira impressor da universidade,0
1528,impressa por joao de barreira,0
1556,dentro de quinze dias se achou o arcebispo outra vez em trento e como tardava em se abrir o santo concilio voava ele com o espirito a sua igreja que sempre trazia impressa na alma e ia escrevendo muitas cartas ao seu governador e a todos os mais ministros do governo secular e eclesiastico pera suprir por esta via o que corporalmente se lhe negava,1
1556,tinha na mao direita sobre as costas dela naturalmente impressa uma cruz florida de quatro flores de liz nos quatro remates como feitas de pincel e da mesma forma que sao as que usam os comendadores de avis e as que andam nas divisas da nossa ordem,1
1556,da fama que por italia deixou achamos uma honrada memoria em uma adiçao da cronica dos mestres gerais da nossa ordem que anda impressa e encorporada no livro das constituiçoes dela feita por felix castelfranco,1
1597,podese imprimir a gazeta de que trata e depois de impressa torne a esta mesa para se taxar lisboa a de junho de menezes,1
1600,r digo eu baltezar rodrigues morador no lugar do vilar termo da vila de fonte arcada que tenho uma arte de manuel álvares impressa em lisboa ano que tenho um livrinho de ensinar aos meninos a doutrina crista pelo padre marcos jorge da companhia de jesus acrescentada pelo padre inacio martins da mesma companhia com as licanças necessarias impressa em coimbra ano baltezar rodrigues vi antt inquisiçao de évora liv,1
1601,tralla porem impressa em madrid o autor da ley regia de portugal folha,0
1608,persuadome que grandes fins obrigaram a que se faltasse neste tempo ao custo de tao grande herdeiro mas e o menos culpavel defeito que se pode notar a dom teodosio quando os mais lisonjeiros de seu filho nao puderam desconhecer as faltas que nele deixou impressa a falta desta observancia,1
1608,levado deste pensamento procurei por mi mesmo e despois persuadi a algumas pessoas doutas publicassemos uma biblioteca lusitana dos autores modernos novamente estimulado da falta que padecemos nesta parte com a qual se desculpa o autor dos comentarios da republica portuguesa impressa em leyden ano,1
1608,letter author fmm title a dom vicente nogueira referendario apostolico de ambas as signaturas estando em roma desde que a minha mao chegou pelas de ene um capitulo de uma carta de vossa merce escrita a ene sobre aquela historia dos tavoras impressa em frança em a qual nao tive pouca parte fiz proposito de buscar a vossa merce por aquele modo que a nossa distancia e a minha impossibilidade concediam,1
1672,alcobaça vindicada impressa,0
1672,analyſis benedictina impressa,0
1672,monarquia lusitana parte setima contem a historia dos reis dom afonso iv e dom pedro i monarquia lusitana parte oitava impressa contem a historia delrei dom fernando e parte delrei dom joao i,1
1672,monarquia lusitana parte decima contem a historia do mesmo rei ate sua morte historia sebastica impressa,1
1672,alcobaça ilustrada primeira parte impressa,0
1676,para idea pois e exemplar deste exercicio e regencia pratica escolhi uma carta escrita pelo insigne padre antonio vieira da companhia de jesus ao eminentissimo cardeal de lancastre a qual nao anda impressa ate qui e ma participou um amigo e e a seguinte,1
1701,faleceu nesta corte jorge freire de andrade or do senado com mais de anos de idade nos quais fez grandes serviços em os lugares de letras que ocupou e foi o que recitou na entrada da senhora princesa do brasil a oraçao que corre impressa e deixou na mesa dos agravos a seu filho o desembargador antonio freire de andrade enserrabodes,1
1713,pelos tempos do concilio de trento um tal joao vaz que foi mestre de humanidades em salamanca sabia bem latim e grego e no mesmo tempo fernando soares que compos uma gramatica latina para uso do duque de bragança impressa em évora no ano era suficientemente informado do grego,1
1799,de salamanca para ciudad rodrigo ao mesmo tempo e quando podia saberse em sevilha a chegada das tropas as referidas praças fizeram correr na dita cidade a voz de que efetivamente tinham entrado nelas e mandaram ordens por todos os povos supondo o mesmo e acompanhando uma proclamaçao sedutora cheia de principios falsos mentiras e ameaças que nenhum espanhol judicioso pode acreditar ou temer impressa segundo nela se diz em cordova a de janeiro passado firmada com um eu el rei e subscrita por mariano luiz de urquijo que se intitula secretario d estado do intruso e acrescentando que tudo estava acabado que todas as provincias tinham ja reconhecido como rei o intruso jose mandando em consequencia disso que todas as nossas tropas se retirassem a suas casa e,1
1799,em consequencia do que esta dito e indicado manda esta suprema junta que todas as justiças onde houverem chegado ou chegarem avisos ordens papeis ou a referida capciosa proclamaçao impressa de ordem do tirano e intruso rei os recebam e queimem publicamente prendam os seus condutores e os remetam a esta capital e conselho de guerra impeçam a circulaçao de similhantes libelos e procurem que em lugar das vozes falsas do inimigo ressoem as de guerra guerra viva a religiao a liberdade a patria o rei morra o tirano e desappareçao seus satellites e,1
1799,um nome humilde nunca faz falta numa relaçao impressa mas por duas vezes se imprimiram relaçoes de subscriptores sempre com a mesma omissao e como senhor redactor na sua cronica se publicaram aquellas listas rogolhe o favor de publicar nela tambem esta reclamaçao reclamaçao que eu nunca faria se nao visse a possibilidade de apparecer algum dia o meu pobre nome em relaçoes posteriores e parecer assim que eu somente assignasse quando o,1
1799,a saudade a memoria de joaninha suavemente impressa no mais puro e no mais santo de sua alma resplandecia no meio de todas as sombras que lha obscurecessem sobreluzia no meio de qualquer fogo que lha alumiasse,1
